T[s];NS[cm/s2];EO[cm/s2];V[cm/s2]
12.040;7.128011884;-6.613758775;-0.376634793
12.045;7.925279244;-6.832044403;0.90870497
12.050;8.727982351;-6.88367788;2.125241388
12.055;9.578513539;-6.7583789;3.164139701
12.060;10.56420096;-6.548853952;4.056887091
12.065;11.77476161;-6.415216691;4.939990956
12.070;13.26890627;-6.51822082;5.963082908
12.075;15.05262666;-6.956161893;7.178406915
12.080;17.07237531;-7.736514004;8.45742393
12.085;19.22801651;-8.790500178;9.484998016
12.090;21.39965896;-10.01176661;9.865805091
12.095;23.48006873;-11.29380675;9.320673024
12.100;25.40298225;-12.54947832;7.879547339
12.105;27.15537186;-13.70829088;5.952931752
12.110;28.76758285;-14.70149213;4.218121648
12.115;30.28054553;-15.45180994;3.363253594
12.120;31.70248627;-15.88044588;3.813998273
12.125;32.98220908;-15.93001429;5.563864018
12.130;34.01861593;-15.58677831;8.158248126
12.135;34.70471371;-14.88850244;10.81555243
12.140;34.9817506;-13.91807504;12.64724209
12.145;34.87086835;-12.78681424;12.93592409
12.150;34.46766752;-11.60870957;11.40201679
12.155;33.90844521;-10.46582764;8.348125076
12.160;33.32708388;-9.375393574;4.581589074
12.165;32.81691324;-8.281534574;1.117408954
12.170;32.40233781;-7.086648696;-1.201170218
12.175;32.02814029;-5.715783759;-1.971062961
12.180;31.57746177;-4.183488175;-1.269656325
12.185;30.91795581;-2.622547759;0.500579895
12.190;29.96030395;-1.253827557;2.826306312
12.195;28.69939415;-0.309336358;5.232153269
12.200;27.21377905;0.055210057;7.332688662
12.205;25.62818853;-0.176620051;8.834240176
12.210;24.06316657;-0.860140515;9.543475183
12.215;22.59584869;-1.71710138;9.399870661
12.220;21.24392229;-2.410303077;8.50634783
12.225;19.97032449;-2.644448269;7.117087515
12.230;18.70642404;-2.261622446;5.56358983
12.235;17.39145449;-1.295345603;4.142847498
12.240;16.0150207;0.039129703;3.014592374
12.245;14.64273881;1.411428162;2.142608705
12.250;13.40608345;2.475003457;1.298574951
12.255;12.4526574;2.966547934;0.148649127
12.260;11.87599918;2.776460046;-1.568848814
12.265;11.65574018;1.974783301;-3.832358768
12.270;11.63868603;0.789106088;-6.225565946
12.275;11.57284415;-0.457267108;-8.04022814
12.280;11.17686355;-1.4292202;-8.577647808
12.285;10.21350144;-1.868318386;-7.491903402
12.290;8.542448857;-1.666355718;-4.979427614
12.295;6.145878657;-0.901407362;-1.710017727
12.300;3.1305467;0.180051767;1.454215491
12.305;-0.29310831;1.237434533;3.793690754
12.310;-3.854430334;1.942036615;4.949873965
12.315;-7.27984729;2.072465339;4.939742745
12.320;-10.34485544;1.570151699;4.001093212
12.325;-12.90192223;0.542662621;2.393351737
12.330;-14.88066954;-0.780104611;0.282104389
12.335;-16.26984562;-2.118777547;-2.243698755
12.340;-17.09425135;-3.228893527;-5.072136871
12.345;-17.39502302;-3.972219931;-7.983917096
12.350;-17.21514934;-4.348103383;-10.65234363
12.355;-16.59228429;-4.474506676;-12.72356496
12.360;-15.56066445;-4.529207702;-13.91564916
12.365;-14.16015697;-4.674108214;-14.07715004
12.370;-12.44866488;-4.987736264;-13.19229288
12.375;-10.51196581;-5.433138337;-11.36216203
12.380;-8.464366373;-5.8785488;-8.798088011
12.385;-6.437258666;-6.16241771;-5.836842974
12.390;-4.555465945;-6.17358932;-2.952365294
12.395;-2.906056057;-5.908828052;-0.721513892
12.400;-1.513367798;-5.47942575;0.286655053
12.405;-0.33720291;-5.066710744;-0.30830998
12.410;0.699182133;-4.852087786;-2.501473159
12.415;1.663378323;-4.951631516;-5.785033423
12.420;2.573465664;-5.375361072;-9.211279504
12.425;3.382863417;-6.019661081;-11.67314094
12.430;3.996061216;-6.691755241;-12.3141178
12.435;4.302711624;-7.160781549;-10.87305215
12.440;4.213951212;-7.222816281;-7.779804885
12.445;3.693904336;-6.756665452;-3.955902464
12.450;2.781145128;-5.746882293;-0.435966252
12.455;1.590739914;-4.267099457;2.000184368
12.460;0.290775371;-2.438204896;3.03155548
12.465;-0.939962304;-0.383527295;2.784509523
12.470;-1.955946453;1.802201634;1.662551664
12.475;-2.673423959;4.063747431;0.137350225
12.480;-3.075344579;6.375269508;-1.395647262
12.485;-3.196279489;8.711692706;-2.670151623
12.490;-3.096551781;11.01407653;-3.548463012
12.495;-2.833909434;13.16514494;-4.009063532
12.500;-2.441004345;14.98984658;-4.127813028
12.505;-1.919076223;16.29127188;-4.037700612
12.510;-1.255248715;16.91299615;-3.868998079
12.515;-0.457294141;16.80139662;-3.695962372
12.520;0.412516076;16.040159;-3.516047525
12.525;1.222620277;14.83977917;-3.269856887
12.530;1.78999648;13.48214486;-2.894499367
12.535;1.9329398;12.23817282;-2.383355409
12.540;1.538307702;11.29070786;-1.801669096
12.545;0.611026033;10.69434006;-1.222001919
12.550;-0.716724987;10.3841661;-0.616031362
12.555;-2.220572081;10.22132879;0.195357523
12.560;-3.646455461;10.0495385;1.456430041
12.565;-4.775583406;9.739407787;3.285756267
12.570;-5.473781907;9.208771002;5.505470127
12.575;-5.713472877;8.420848839;7.619318762
12.580;-5.565425621;7.374334999;8.982528768
12.585;-5.168543871;6.098965179;9.090892502
12.590;-4.690110278;4.658658081;7.838292681
12.595;-4.290604994;3.153163867;5.597166809
12.600;-4.101708263;1.706331621;3.070615059
12.605;-4.216213724;0.439499065;0.996774098
12.610;-4.687932974;-0.558481189;-0.132153172
12.615;-5.539856269;-1.253969581;-0.200126224
12.620;-6.775398166;-1.680652372;0.581268123
12.625;-8.38579135;-1.936043819;1.827000798
12.630;-10.34795672;-2.15908175;3.136053771
12.635;-12.61372045;-2.493064415;4.183659866
12.640;-15.09718324;-3.043115115;4.732991401
12.645;-17.66900388;-3.842977555;4.596518684
12.650;-20.16419573;-4.84354376;3.602543913
12.655;-22.40373463;-5.929936436;1.614324213
12.660;-24.22590173;-6.964795388;-1.389947496
12.665;-25.51772515;-7.838726997;-5.216129928
12.670;-26.23150338;-8.506261321;-9.401132299
12.675;-26.37895525;-8.99175011;-13.26655459
12.680;-26.0106931;-9.361254527;-16.08720087
12.685;-25.1956872;-9.67736118;-17.31750115
12.690;-24.00955133;-9.962586691;-16.77926002
12.695;-22.53052966;-10.18797516;-14.72539608
12.700;-20.84093602;-10.28672858;-11.75068875
12.705;-19.0299764;-10.18272265;-8.595259742
12.710;-17.18802264;-9.822793358;-5.933793305
12.715;-15.39287969;-9.200021396;-4.22693432
12.720;-13.6985556;-8.358555251;-3.655165599
12.725;-12.13056407;-7.380951387;-4.120145066
12.730;-10.68882269;-6.364159971;-5.300831043
12.735;-9.35766683;-5.390802133;-6.757539846
12.740;-8.119904236;-4.505759974;-8.06122644
12.745;-6.971756495;-3.707120131;-8.903617686
12.750;-5.930684409;-2.954171993;-9.146723852
12.755;-5.027556002;-2.185596781;-8.79955564
12.760;-4.284441986;-1.336637249;-7.941148982
12.765;-3.691123788;-0.349618919;-6.626658503
12.770;-3.197820297;0.825087991;-4.822899818
12.775;-2.731104322;2.231799925;-2.420932759
12.780;-2.223150577;3.90460903;0.658172445
12.785;-1.637854893;5.853139313;4.313915285
12.790;-0.981835297;8.040449241;8.170581492
12.795;-0.296859636;10.35954829;11.61118585
12.800;0.361905637;12.62452323;13.94062789
12.805;0.952931335;14.58969172;14.61269575
12.810;1.468724151;15.99794047;13.44129311
12.815;1.939162038;16.64416222;10.72749125
12.820;2.414725002;16.43294549;7.245157515
12.825;2.936526222;15.41487455;4.052959703
12.830;3.509729578;13.79003708;2.161771138
12.835;4.093337303;11.87027209;2.173624043
12.840;4.605885853;10.00382236;4.058360304
12.845;4.944277175;8.48211776;7.181045104
12.850;5.016451239;7.462647432;10.56022606
12.855;4.781010277;6.941636316;13.22645572
12.860;4.27433013;6.784292701;14.53289681
12.865;3.605985562;6.792040888;14.32376909
12.870;2.921337406;6.775112145;12.93207909
12.875;2.351854898;6.609096766;11.02983458
12.880;1.978714635;6.265382687;9.389947362
12.885;1.822092096;5.803162762;8.63440522
12.890;1.852622398;5.321637225;9.039750761
12.895;2.014373537;4.891796717;10.45560027
12.900;2.252973917;4.500268138;12.36757382
12.905;2.541589071;4.03700151;14.09661413
12.910;2.88961021;3.337110975;15.06801603
12.915;3.326768009;2.261039391;15.0306942
12.920;3.8719545;0.778614209;14.11441275
12.925;4.503357177;-0.980233828;12.70410649
12.930;5.144060138;-2.732617535;11.22476498
12.935;5.67003044;-4.111504176;9.971203685
12.940;5.940726357;-4.77341463;9.058569142
12.945;5.844696833;-4.504147121;8.473234693
12.950;5.343212299;-3.281479654;8.147624658
12.955;4.490052674;-1.278292554;7.995950031
12.960;3.41433735;1.182712641;7.90040219
12.965;2.274669017;3.707852833;7.677389358
12.970;1.207807524;5.926545447;7.063005278
12.975;0.294279529;7.573660774;5.752973941
12.980;-0.450144783;8.53524247;3.515129827
12.985;-1.063072881;8.84333706;0.343866819
12.990;-1.610800915;8.627698566;-3.435000762
12.995;-2.153123973;8.054197551;-7.207024831
13.000;-2.708471578;7.279360437;-10.26899063
13.005;-3.238423936;6.429374688;-12.07348619
13.010;-3.662808244;5.594614139;-12.37296401
13.015;-3.895546386;4.832496251;-11.21244351
13.020;-3.877610805;4.178890789;-8.840770232
13.025;-3.591974368;3.663526693;-5.639369088
13.030;-3.061814289;3.315857984;-2.09824698
13.035;-2.3390324;3.155185305;1.210143947
13.040;-1.487497641;3.17713627;3.719347445
13.045;-0.56219661;3.354905606;5.023494561
13.050;0.408383792;3.661469672;5.036550056
13.055;1.420324358;4.095678122;4.0628885
13.060;2.46960171;4.681826641;2.700312294
13.065;3.525664753;5.433047986;1.573336866
13.070;4.525534264;6.303664047;1.016832352
13.075;5.392350165;7.163081014;0.899872865
13.080;6.065474983;7.807618507;0.709353944
13.085;6.522878974;8.011606405;-0.152343774
13.090;6.782727142;7.604562153;-2.029524575
13.095;6.885285483;6.547461885;-4.813229046
13.100;6.866215925;4.976493915;-7.957048167
13.105;6.731376334;3.189345679;-10.67245569
13.110;6.443981746;1.572120323;-12.20793965
13.115;5.936376982;0.491301726;-12.11032854
13.120;5.143216113;0.186938663;-10.38618769
13.125;4.037407984;0.697167883;-7.515651985
13.130;2.654155213;1.829676249;-4.313537877
13.135;1.098395621;3.19642009;-1.670682355
13.140;-0.463200651;4.319960467;-0.25100727
13.145;-1.823938061;4.783751311;-0.266128254
13.150;-2.77452963;4.370425917;-1.444870045
13.155;-3.154670961;3.12773334;-3.219495181
13.160;-2.901506059;1.333621536;-5.022215569
13.165;-2.069334053;-0.616764552;-6.529184196
13.170;-0.808668037;-2.350714863;-7.739222832
13.175;0.685916634;-3.629506901;-8.877763863
13.180;2.237204659;-4.398901604;-10.19753489
13.185;3.727809459;-4.775814789;-11.77240224
13.190;5.104056121;-4.983142131;-13.37194502
13.195;6.348431268;-5.255936387;-14.48286351
13.200;7.442451072;-5.75322243;-14.49385166
13.205;8.339100639;-6.505265374;-12.976569
13.210;8.954869774;-7.413839968;-9.919709835
13.215;9.17832475;-8.308401564;-5.776354017
13.220;8.894354853;-9.032882426;-1.289481307
13.225;8.024932006;-9.517449968;2.804116991
13.230;6.571445077;-9.802031231;6.026180798
13.235;4.638269234;-10.01121526;8.241645116
13.240;2.424196629;-10.30291074;9.56058564
13.245;0.181147545;-10.81430037;10.14725408
13.250;-1.843007047;-11.62176124;10.06406287
13.255;-3.456895228;-12.72165262;9.236849052
13.260;-4.559225908;-14.03348636;7.548229422
13.265;-5.146898294;-15.4233652;4.999713799
13.270;-5.298880377;-16.73556295;1.853667399
13.275;-5.140451696;-17.81811602;-1.327500734
13.280;-4.801279639;-18.53590061;-3.791611294
13.285;-4.387473002;-18.77684261;-4.845422298
13.290;-3.975984899;-18.46399069;-4.157227181
13.295;-3.628641534;-17.57952401;-1.962981074
13.300;-3.414235024;-16.19434232;0.968087995
13.305;-3.417438716;-14.4822745;3.631993528
13.310;-3.723924527;-12.69769343;5.209565447
13.315;-4.389510832;-11.11402069;5.382734158
13.320;-5.410932941;-9.94150986;4.390855321
13.325;-6.716690891;-9.258282269;2.833113625
13.330;-8.181389546;-8.985427183;1.357940779
13.335;-9.650837945;-8.914516107;0.398281043
13.340;-10.96370637;-8.771607388;0.040817599
13.345;-11.96745008;-8.293906692;0.04729037
13.350;-12.53810603;-7.301056298;0.013561581
13.355;-12.60620419;-5.742782582;-0.376930638
13.360;-12.17365142;-3.703457017;-1.108348735
13.365;-11.30253062;-1.353854746;-1.746135928
13.370;-10.08020028;1.132212284;-1.607408752
13.375;-8.592884495;3.6497917;-0.132068836
13.380;-6.92751554;6.178621291;2.746838696
13.385;-5.186786243;8.733907529;6.453864736
13.390;-3.488524732;11.29271588;9.941664534
13.395;-1.934361988;13.75023312;12.1037951
13.400;-0.563900646;15.92835662;12.23234352
13.405;0.67016397;17.629672;10.31338151
13.410;1.885699737;18.70960088;7.031462356
13.415;3.224341123;19.13279204;3.477594074
13.420;4.799433928;18.99308241;0.685858947
13.425;6.657154658;18.49056955;-0.790822679
13.430;8.760509032;17.87050834;-1.068440344
13.435;10.99884586;17.34313917;-0.802189942
13.440;13.21672083;17.01891328;-0.819961328
13.445;15.25407676;16.88963649;-1.718875072
13.450;16.9869758;16.86003911;-3.627016774
13.455;18.34839469;16.8093951;-6.214682781
13.460;19.31618522;16.6526328;-8.894295686
13.465;19.87963576;16.37620659;-11.07811031
13.470;20.00822846;16.03640599;-12.38020398
13.475;19.64097771;15.72253433;-12.70160222
13.480;18.70140037;15.50199846;-12.1899769
13.485;17.13242384;15.3735942;-11.10995715
13.490;14.93857307;15.25714117;-9.691453343
13.495;12.21654631;15.03254205;-8.035374939
13.500;9.158356874;14.6099239;-6.13311764
13.505;6.019175734;13.98878277;-3.98825323
13.510;3.053554409;13.2714515;-1.752399335
13.515;0.444181336;12.6256984;0.230763754
13.520;-1.743541728;12.21915322;1.520842576
13.525;-3.561717754;12.16073706;1.777197096
13.530;-5.139208511;12.47232241;0.957633321
13.535;-6.622636859;13.09106189;-0.593504879
13.540;-8.1245396;13.89016963;-2.24303673
13.545;-9.694562594;14.70754893;-3.33916462
13.550;-11.3180438;15.3770224;-3.529878683
13.555;-12.93598309;15.75416315;-2.944891762
13.560;-14.47430243;15.72914379;-2.112123015
13.565;-15.87015189;15.22779263;-1.638640116
13.570;-17.08512666;14.20882903;-1.847791728
13.575;-18.10017202;12.66621819;-2.604303532
13.580;-18.89971989;10.63586603;-3.434451514
13.585;-19.46238379;8.197724083;-3.848049704
13.590;-19.7654422;5.469323839;-3.643837845
13.595;-19.79380867;2.591992904;-3.015765327
13.600;-19.5426398;-0.286250093;-2.434503643
13.605;-19.01142114;-3.029587648;-2.430564277
13.610;-18.19680181;-5.541033631;-3.429313665
13.615;-17.09386214;-7.791670357;-5.675175671
13.620;-15.70576728;-9.827993735;-9.170486147
13.625;-14.05295675;-11.73924604;-13.57610992
13.630;-12.17591873;-13.59220316;-18.14303432
13.635;-10.1351619;-15.3680193;-21.81237651
13.640;-8.016902678;-16.94724758;-23.53592552
13.645;-5.943125857;-18.1618838;-22.69632313
13.650;-4.069627912;-18.8859911;-19.40529372
13.655;-2.555650619;-19.1140489;-14.51368194
13.660;-1.507080624;-18.98543322;-9.322763008
13.665;-0.921045377;-18.74127908;-5.131182221
13.670;-0.669367678;-18.63989997;-2.811449398
13.675;-0.534798663;-18.87725062;-2.572307953
13.680;-0.281256677;-19.53750328;-3.965692137
13.685;0.276212263;-20.57022032;-6.098806554
13.690;1.230801026;-21.79034468;-7.956457
13.695;2.575937714;-22.91311782;-8.723922746
13.700;4.215715555;-23.63145181;-8.00844265
13.705;5.989920645;-23.71410318;-5.897026171
13.710;7.716970411;-23.0842857;-2.859380181
13.715;9.247133879;-21.84512768;0.438693645
13.720;10.50414264;-20.23960856;3.338943326
13.725;11.49208473;-18.56036483;5.360366926
13.730;12.26566033;-17.04417706;6.300913268
13.735;12.88331858;-15.7885899;6.248604657
13.740;13.36767696;-14.72369691;5.503960253
13.745;13.69264754;-13.65335751;4.453923407
13.750;13.80127263;-12.34477149;3.45958073
13.755;13.64476554;-10.62391942;2.800300852
13.760;13.22704614;-8.440301809;2.670579396
13.765;12.63126688;-5.884140851;3.190943904
13.770;12.01110755;-3.159362238;4.393159437
13.775;11.54887413;-0.528280522;6.168721484
13.780;11.39557199;1.752170609;8.213517054
13.785;11.61653348;3.487343127;10.03324251
13.790;12.16688861;4.585767183;11.05927203
13.795;12.90708073;5.076188142;10.86215974
13.800;13.64631113;5.096212788;9.374791238
13.805;14.19217052;4.856547217;6.996611669
13.810;14.39320918;4.592516018;4.488882997
13.815;14.16527392;4.514949531;2.685468364
13.820;13.49607542;4.765942445;2.160156555
13.825;12.43404206;5.383022662;3.019243269
13.830;11.07074865;6.283164906;4.905074422
13.835;9.524070124;7.280342983;7.176345434
13.840;7.922722217;8.136044161;9.162389676
13.845;6.386526348;8.628845296;10.38787708
13.850;5.006093605;8.624736808;10.69651416
13.855;3.831360894;8.126040458;10.2439586
13.860;2.872859641;7.281688414;9.377584263
13.865;2.113294796;6.351262154;8.465786229
13.870;1.518817222;5.624882272;7.760401715
13.875;1.046329046;5.321764137;7.35022176
13.880;0.656613507;5.507164499;7.199566765
13.885;0.33706578;6.064488503;7.210741732
13.890;0.125920063;6.736731467;7.247728921
13.895;0.120674807;7.217622192;7.113269147
13.900;0.453850526;7.253866811;6.53655167
13.905;1.240550371;6.725016767;5.239925391
13.910;2.520844016;5.681184183;3.089882424
13.915;4.222171027;4.331027748;0.25006365
13.920;6.159068461;2.98347638;-2.778960137
13.925;8.068942036;1.958554318;-5.289781024
13.930;9.670513905;1.492621959;-6.618850564
13.935;10.73093003;1.668406548;-6.398277186
13.940;11.12309067;2.395063934;-4.698323324
13.945;10.85520003;3.443984136;-2.016623758
13.950;10.06378337;4.524744207;0.862841738
13.955;8.971582435;5.374627159;3.087812555
13.960;7.824567345;5.83296113;3.976664889
13.965;6.829421109;5.880835091;3.219766637
13.970;6.108720855;5.642099485;0.981167617
13.975;5.681923741;5.348145364;-2.144100532
13.980;5.470760317;5.272194487;-5.312355698
13.985;5.325646079;5.6463578;-7.693747592
13.990;5.070901323;6.581799547;-8.728537969
13.995;4.560257178;8.016149419;-8.293057332
14.000;3.725875811;9.708630922;-6.715976583
14.005;2.601200844;11.29138026;-4.638913069
14.010;1.307565105;12.36701211;-2.782495722
14.015;0.014003053;12.62479191;-1.712817932
14.020;-1.111598706;11.94096717;-1.680291611
14.025;-1.944830714;10.4300177;-2.560211791
14.030;-2.428850784;8.42642687;-3.904648016
14.035;-2.575835475;6.40047604;-5.103661511
14.040;-2.449227591;4.830817618;-5.612228397
14.045;-2.134700481;4.071973637;-5.146899942
14.050;-1.709151691;4.259714374;-3.757310368
14.055;-1.213428291;5.280946404;-1.747396435
14.060;-0.634576515;6.814629357;0.493768404
14.065;0.094040921;8.431245707;2.647113779
14.070;1.07052012;9.717645373;4.519371554
14.075;2.383028026;10.38644377;5.988580004
14.080;4.06263928;10.33673498;6.914497373
14.085;6.051529029;9.653763757;7.120392952
14.090;8.201479216;8.560559952;6.489786917
14.095;10.30368931;7.343599639;5.109942124
14.100;12.13763364;6.274664426;3.338225015
14.105;13.51957615;5.54933263;1.72244861
14.110;14.33519025;5.254539488;0.816932525
14.115;14.5507106;5.370345678;1.000350877
14.120;14.20612426;5.800711233;2.375485215
14.125;13.39792479;6.419445842;4.761941655
14.130;12.25615741;7.116833594;7.752402764
14.135;10.91631126;7.830689525;10.80713573
14.140;9.489057749;8.550200937;13.37093814
14.145;8.0388622;9.296229451;14.9856118
14.150;6.582841633;10.09349547;15.36419063
14.155;5.109087449;10.94819675;14.41579983
14.160;3.601682339;11.83302846;12.23826017
14.165;2.057403429;12.67526332;9.095059361
14.170;0.488709355;13.35093306;5.374704883
14.175;-1.081011865;13.69421457;1.528124485
14.180;-2.623211969;13.52372856;-2.001067162
14.185;-4.108145569;12.67961056;-4.82835356
14.190;-5.507281751;11.06379692;-6.657411577
14.195;-6.794083599;8.675534932;-7.309213845
14.200;-7.942077439;5.631260478;-6.770315316
14.205;-8.925073377;2.156807705;-5.247658595
14.210;-9.724109163;-1.454821454;-3.19456799
14.215;-10.33569426;-4.915643925;-1.275701406
14.220;-10.77205058;-8.0195065;-0.247715409
14.225;-11.05031399;-10.68903962;-0.744074988
14.230;-11.17931704;-12.97605757;-2.999447148
14.235;-11.15552715;-15.02092015;-6.634128657
14.240;-10.96876731;-16.99002227;-10.66722498
14.245;-10.61077427;-19.01200664;-13.84765618
14.250;-10.08265557;-21.13162444;-15.19629289
14.255;-9.401979207;-23.29844647;-14.48245478
14.260;-8.610250256;-25.39240585;-12.36143903
14.265;-7.776006749;-27.26937058;-10.08576404
14.270;-6.987001753;-28.80168207;-8.936193955
14.275;-6.334347928;-29.89642921;-9.650870241
14.280;-5.90013357;-30.49069755;-12.11145049
14.285;-5.754650665;-30.53422936;-15.4139398
14.290;-5.955074381;-29.97482548;-18.27788656
14.295;-6.535905688;-28.75886255;-19.6009102
14.300;-7.496360142;-26.85320227;-18.90821459
14.305;-8.795805591;-24.28670557;-16.50646226
14.310;-10.35982226;-21.19377306;-13.30053639
14.315;-12.08913714;-17.83061378;-10.3934502
14.320;-13.861658;-14.54175367;-8.674707584
14.325;-15.53059434;-11.677526;-8.565311341
14.330;-16.9335105;-9.490823049;-9.964364384
14.335;-17.92254788;-8.055117858;-12.3342145
14.340;-18.40821464;-7.233871793;-14.85042746
14.345;-18.39222106;-6.709535874;-16.60603858
14.350;-17.9683532;-6.067769701;-16.89034337
14.355;-17.28949353;-4.92314188;-15.49317233
14.360;-16.51514852;-3.051508417;-12.87718058
14.365;-15.76115758;-0.473298458;-10.05388717
14.370;-15.06636036;2.556045134;-8.15462702
14.375;-14.38155377;5.649597825;-7.898134682
14.380;-13.58786962;8.442191448;-9.248829413
14.385;-12.54654079;10.72123057;-11.45704586
14.390;-11.16465339;12.47645168;-13.4459671
14.395;-9.448062108;13.8605153;-14.31261847
14.400;-7.511533358;15.09543027;-13.66743461
14.405;-5.537269889;16.37033419;-11.66613259
14.410;-3.704113035;17.76556269;-8.788924498
14.415;-2.122745531;19.22031145;-5.551551581
14.420;-0.803342549;20.5468623;-2.316458352
14.425;0.337584768;21.48567139;0.740268369
14.430;1.440214314;21.78761195;3.553673617
14.435;2.648964611;21.30031054;6.068949826
14.440;4.060593113;20.02584917;8.181373889
14.445;5.687178464;18.12471032;9.754030272
14.450;7.445188842;15.86657248;10.7099483
14.455;9.178679375;13.54900687;11.13742077
14.460;10.71491612;11.4174726;11.3101099
14.465;11.93327144;9.618198616;11.56710133
14.470;12.81464985;8.193584169;12.11400559
14.475;13.44372015;7.106740124;12.89475602
14.480;13.96240709;6.27364929;13.64580277
14.485;14.50227099;5.589991239;14.09888046
14.490;15.13224831;4.952808918;14.17969357
14.495;15.84159177;4.278888061;14.06181292
14.500;16.55466171;3.515842669;14.04729293
14.505;17.16497922;2.641948647;14.35447421
14.510;17.57688623;1.657709391;14.936091
14.515;17.74207021;0.575248106;15.42913274
14.520;17.6763252;-0.592903954;15.27467294
14.525;17.44719171;-1.843500377;13.96120645
14.530;17.13775931;-3.184858513;11.27305477
14.535;16.80644369;-4.62832717;7.418397744
14.540;16.46341331;-6.169581921;2.986269289
14.545;16.07023919;-7.770844939;-1.222567807
14.550;15.55674341;-9.359945452;-4.407026298
14.555;14.84624142;-10.85004457;-5.959134164
14.560;13.87922927;-12.17238769;-5.608070808
14.565;12.62716499;-13.30660203;-3.485399675
14.570;11.09412239;-14.29605888;-0.08696256
14.575;9.309670746;-15.24670297;3.861449297
14.580;7.319694517;-16.30727012;7.590133583
14.585;5.180019046;-17.6287788;10.46021419
14.590;2.951910398;-19.31228417;12.06930809
14.595;0.695630836;-21.36673529;12.25913399
14.600;-1.537926735;-23.69916337;11.04515207
14.605;-3.711085828;-26.14224671;8.536643759
14.610;-5.7932812;-28.50219648;4.92180242
14.615;-7.748253936;-30.60193653;0.530213318
14.620;-9.523739496;-32.30634963;-4.103854547
14.625;-11.052131;-33.5285331;-8.279289367
14.630;-12.26587509;-34.22194988;-11.29426261
14.635;-13.1223147;-34.36901348;-12.66177904
14.640;-13.62461147;-33.97385278;-12.25684848
14.645;-13.82631353;-33.05792707;-10.32784926
14.650;-13.81454267;-31.65490553;-7.383597594
14.655;-13.67773318;-29.80603764;-4.013819333
14.660;-13.47466813;-27.55973977;-0.7099282
14.665;-13.22004436;-24.97657648;2.251401653
14.670;-12.88815637;-22.13248025;4.817839772
14.675;-12.42772631;-19.11009977;7.064558114
14.680;-11.78228232;-15.98257174;9.045068618
14.685;-10.91260484;-12.80504097;10.66966039
14.690;-9.816142039;-9.623446507;11.67500677
14.695;-8.534897667;-6.494591115;11.70855829
14.700;-7.146688053;-3.497854135;10.50243496
14.705;-5.745578832;-0.723892067;8.059372251
14.710;-4.423723686;1.756690521;4.744248832
14.715;-3.262386177;3.927925496;1.203137408
14.720;-2.328313553;5.846302799;-1.88142853
14.725;-1.668154129;7.629288852;-4.088194693
14.730;-1.301353516;9.414839896;-5.443293954
14.735;-1.213872965;11.30796843;-6.371257079
14.740;-1.354044389;13.3411216;-7.415773486
14.745;-1.635472146;15.47138737;-8.878672364
14.750;-1.950966928;17.61730435;-10.590841
14.755;-2.195457681;19.70974528;-11.96430616
14.760;-2.28987899;21.72102512;-12.31130264
14.765;-2.196244685;23.65668311;-11.25367491
14.770;-1.918415801;25.52181557;-8.987936344
14.775;-1.489029794;27.28566065;-6.253053647
14.780;-0.948888604;28.86571352;-4.013807241
14.785;-0.329183834;30.14025628;-3.020792461
14.790;0.355319655;30.98598875;-3.463831716
14.795;1.102334888;31.32991067;-4.88191706
14.800;1.912959427;31.19449921;-6.36150385
14.805;2.780213233;30.71524242;-6.919126533
14.810;3.675608573;30.11697224;-5.898675875
14.815;4.537693421;29.64785659;-3.23010241
14.820;5.270762638;29.49525663;0.541396073
14.825;5.761514395;29.71682732;4.466656389
14.830;5.912059907;30.21577846;7.56978226
14.835;5.674904327;30.77922652;9.237954625
14.840;5.073630147;31.16781151;9.436454058
14.845;4.199538966;31.21751967;8.626068103
14.850;3.180833879;30.90526037;7.421993429
14.855;2.132070144;30.34494694;6.2029539
14.860;1.105235386;29.71945888;4.927631782
14.865;0.07066495;29.18692576;3.281551507
14.870;-1.055949946;28.81002637;1.043776404
14.875;-2.355043333;28.53632496;-1.596900974
14.880;-3.847725206;28.22580841;-4.006508964
14.885;-5.473383843;27.7050219;-5.374116837
14.890;-7.110110784;26.82699865;-5.101458455
14.895;-8.623030562;25.52294483;-3.081666662
14.900;-9.913699799;23.83188378;0.255391992
14.905;-10.94872226;21.89531672;4.103036856
14.910;-11.7611485;19.91276928;7.533866801
14.915;-12.43048323;18.06915752;9.749961554
14.920;-13.0476781;16.46588192;10.27126182
14.925;-13.67345394;15.09567533;9.042220234
14.930;-14.30568393;13.87693665;6.447146807
14.935;-14.87452033;12.72205091;3.225112774
14.940;-15.27536287;11.5937324;0.290234123
14.945;-15.42892047;10.5174511;-1.504525268
14.950;-15.33765848;9.551603567;-1.593476118
14.955;-15.10584306;8.742194833;0.157360004
14.960;-14.91020404;8.090419924;3.435250488
14.965;-14.93632106;7.549679864;7.593419751
14.970;-15.31181811;7.050727771;11.83611114
14.975;-16.06528997;6.538565567;15.40198748
14.980;-17.12590707;5.998786485;17.7004358
14.985;-18.35828912;5.457969938;18.39596745
14.990;-19.61092749;4.961906303;17.44687327
14.995;-20.75273068;4.54839115;15.08974762
15.000;-21.68252164;4.228874423;11.76306423
15.005;-22.31725585;3.980265618;7.997691571
15.010;-22.57830473;3.74125713;4.331671685
15.015;-22.39112547;3.415972174;1.280905302
